Id,Label,taxonName
900,1458307,Octadecabacter temperatus
901,195105,Haematobacter massiliensis
902,2649852,unclassified Actibacterium
903,2636157,unclassified Gemmobacter
904,1537215,Pseudooceanicola algae
905,2613965,Pseudopuniceibacterium antarcticum
906,2628660,unclassified Oceanicola
907,159346,Roseibacterium elongatum
908,379347,Epibacterium mobile
909,2633072,unclassified Thalassococcus
910,564137,Roseicitreum antarcticum
911,74033,Antarctobacter heliothermus
912,245188,Yoonia vestfoldensis
913,2639808,unclassified Maribius
914,2645469,unclassified Jannaschia
915,2634418,unclassified Boseongicola
916,299262,Tateyamaria omphalii
917,1591409,Pseudohalocynthiibacter aestuariivivens
918,2599296,Qingshengfaniella alkalisoli
919,53501,Thalassobius gelatinovorus
920,441209,Rhodobaca barguzinensis
921,2171755,Profundibacter amoris
922,1715691,Cognatishimia activa
923,2500533,Pseudorhodobacter turbinis
924,2622455,unclassified Marivivens
925,1579316,Halocynthiibacter arcticus
926,2483033,Parasedimentitalea marina
927,1284658,Planktomarina temperata
928,2648921,unclassified Caulobacter
929,155892,Caulobacter vibrioides
930,88688,Caulobacter segnis
931,2010972,Caulobacter rhizosphaerae
932,69666,Caulobacter mirabilis
933,1679497,Caulobacter flavus
934,2708539,Caulobacter soli
935,69395,Caulobacter henricii
936,2622653,unclassified Brevundimonas
937,588932,Brevundimonas naejangsanensis
938,74313,Brevundimonas subvibrioides
939,74329,Brevundimonas mediterranea
940,293,Brevundimonas diminuta
941,41276,Brevundimonas vesicularis
942,1325724,Brevundimonas vancanneytii
943,284016,Phenylobacterium zucineum
944,2201350,Phenylobacterium parvum
945,2686094,Terricaulis silvestris
946,78587,Asticcacaulis excentricus
947,1940610,Phreatobacter stygius
948,1868589,Phreatobacter cathodiphilus
949,2570229,Phreatobacter sp. NMCR1094
950,349215,Micavibrio aeruginosavorus EPB
951,856793,Micavibrio aeruginosavorus ARL-13
952,767892,Candidatus Puniceispirillum marinum
953,2029849,Marinicauda algicola
954,74318,Maricaulis maris
955,1434191,Glycocaulis alkaliphilus
956,2638931,unclassified Hyphobacterium
957,2630699,unclassified Hyphomonas
958,2724,Hirschia baltica
959,953,Wolbachia
960,142058,Anaplasma ovis
961,769,Anaplasma centrale
962,770,Anaplasma marginale
963,949,Anaplasma platys
964,950,Neorickettsia risticii
965,33994,Neorickettsia helminthoeca
966,106178,canis group
967,780,Rickettsia
968,69474,Orientia
969,2601645,Candidatus Sneabacter
970,2115978,Candidatus Phycorickettsia trachydisci
971,2486578,Rickettsiales endosymbiont of Stachyamoeba lipophora
972,1802984,Candidatus Fokinia solitaria
973,2163644,Candidatus Deianiraea vastatrix
974,2582913,Luteithermobacter gelatinilyticus
975,2043170,Paremcibacter congregatus
976,208216,Parvularcula bermudensis
977,2066024,Candidatus Cytomitobacter primus
978,2601575,Candidatus Cytomitobacter indipagum
979,86106,endosymbiont of Acanthamoeba sp. UWC8
980,2601668,Candidatus Nesciobacter abundans
981,91604,Candidatus Paracaedibacter acanthamoebae
982,1509244,Candidatus Nucleicultrix amoebiphila
983,1124597,Magnetococcus marinus
984,2647897,unclassified Candidatus Pelagibacter
985,198252,Candidatus Pelagibacter ubique
986,2563896,Candidatus Pelagibacter giovannonii
987,2161677,Kordiimonas pumila
988,663243,unclassified Variovorax
989,34073,Variovorax paradoxus
990,436515,Variovorax boronicumulans
991,2610897,unclassified Hydrogenophaga
992,1763535,Hydrogenophaga crassostreae
993,47421,Hydrogenophaga pseudoflava
994,2684926,unclassified Acidovorax
995,80867,Acidovorax avenae
996,2743470,Acidovorax antarcticus
997,1926868,Acidovorax monticola
998,553814,Acidovorax carolinensis
999,80869,Acidovorax citrulli
1000,80868,Acidovorax cattleyae
1001,721785,Acidovorax ebreus
1002,94132,Ramlibacter tataouinensis
1003,2638319,unclassified Polaromonas
1004,216465,Polaromonas naphthalenivorans
1005,37448,Polaromonas vacuolata
1006,2627954,unclassified Rhodoferax
1007,2509614,Rhodoferax sediminis
1008,1842727,Rhodoferax koreense
1009,1484693,Rhodoferax saidenbachensis
1010,192843,Rhodoferax ferrireducens
1011,81479,Rhodoferax antarcticus
1012,2638500,unclassified Comamonas
1013,285,Comamonas testosteroni
1014,1082851,Comamonas serinivorans
1015,225991,Comamonas aquatica
1016,363952,Comamonas thiooxydans
1017,160825,Comamonas koreensis
1018,1562974,Comamonas piscis
1019,225992,Comamonas kerstersii
1020,2649760,unclassified Diaphorobacter
1021,1715720,Diaphorobacter ruginosibacter
1022,1288495,Diaphorobacter aerolatus
1023,1546149,Diaphorobacter polyhydroxybutyrativorans
1024,80866,Delftia acidovorans
1025,2613839,unclassified Delftia
1026,180282,Delftia tsuruhatensis
1027,558537,Delftia lacustris
1028,215580,Schlegelella thermodepolymerans
1029,2632542,unclassified Kinneretia
1030,2645081,unclassified Ottowia
1031,2109914,Ottowia oryzae
1032,179636,Alicycliphilus denitrificans
1033,1458426,Serpentinomonas mccroryi
1034,1458425,Serpentinomonas raichei
1035,2641902,unclassified Melaminivora
1036,80880,Hylemonella gracilis
1037,364317,Verminephrobacter eiseniae
1038,2116657,Pulveribacter suum
1039,2109915,Simplicispira suum
1040,2626134,unclassified Limnohabitans
1041,2685271,unclassified Curvibacter
1042,1436290,Candidatus Symbiobacter mobilis
1043,87882,Burkholderia cepacia complex
1044,2613784,unclassified Burkholderia
1045,111527,pseudomallei group
1046,28095,Burkholderia gladioli
1047,41899,Burkholderia plantarii
1048,337,Burkholderia glumae
1049,164546,Cupriavidus taiwanensis
1050,82633,Cupriavidus pauculus
1051,106590,Cupriavidus necator
1052,68895,Cupriavidus basilensis
1053,96344,Cupriavidus oxalaticus
1054,151783,Cupriavidus campinensis
1055,119219,Cupriavidus metallidurans
1056,248026,Cupriavidus pinatubonensis
1057,1040979,Cupriavidus neocaledonicus
1058,82541,Cupriavidus gilardii
1059,1796606,Cupriavidus nantongensis
1060,2640874,unclassified Cupriavidus
1061,367825,Cupriavidus malaysiensis
1062,2615204,unclassified Paraburkholderia
1063,2026199,Paraburkholderia aromaticivorans
1064,75105,Paraburkholderia caribensis
1065,2571747,Paraburkholderia acidiphila
1066,92647,Paraburkholderia tropica
1067,2571748,Paraburkholderia acidisoli
1068,148447,Paraburkholderia phymatum
1069,948107,Paraburkholderia sprentiae
1070,2654982,Paraburkholderia atlantica
1071,261302,Paraburkholderia phytofirmans
1072,60548,Paraburkholderia graminis
1073,169427,Paraburkholderia terricola
1074,420953,Paraburkholderia megapolitana
1075,134537,Paraburkholderia fungorum
1076,252970,Paraburkholderia phenoliruptrix
1077,311231,Paraburkholderia ginsengisoli
1078,134536,Paraburkholderia caledonica
1079,1761016,Paraburkholderia caffeinilytica
1080,36873,Paraburkholderia xenovorans
1081,2211211,Paraburkholderia dokdonella
1082,311230,Paraburkholderia terrae
1083,169430,Paraburkholderia hospita
1084,265293,Paraburkholderia acidophila
1085,305,Ralstonia solanacearum
1086,329,Ralstonia pickettii
1087,190721,Ralstonia insidiosa
1088,105219,Ralstonia mannitolilytica
1089,1310165,Ralstonia pseudosolanacearum
1090,93220,Pandoraea pnomenusa
1091,445709,Pandoraea thiooxydans
1092,93221,Pandoraea pulmonicola
1093,93219,Pandoraea norimbergensis
1094,656179,Pandoraea faecigallinarum
1095,656178,Pandoraea vervacti
1096,2624094,unclassified Pandoraea
1097,93218,Pandoraea apista
1098,93222,Pandoraea sputorum
1099,1891094,Pandoraea fibrosis
1100,573737,Pandoraea oxalativorans
1101,2646786,unclassified Caballeronia
1102,758793,Caballeronia insecticola
1103,47671,Lautropia mirabilis
1104,2594795,Chitinimonas arctica
1105,412963,Mycetohabitans rhizoxinica
1106,576610,Polynucleobacter necessarius
1107,2527775,Polynucleobacter paneuropaeus
1108,556054,Polynucleobacter difficilis
1109,2640945,unclassified Polynucleobacter
1110,576611,Polynucleobacter asymbioticus
1111,556053,Polynucleobacter acidiphobus
1112,1743168,Polynucleobacter wuianus
1113,2630203,unclassified Limnobacter
1114,1553431,Mycoavidus cysteinexigens
1115,2649241,unclassified Mycoavidus
1116,2268024,Ephemeroptericola cinctiostellae
1117,2609279,unclassified Massilia
1118,1141883,Massilia putida
1119,871742,Massilia flava
1120,945844,Massilia oculi
1121,321985,Massilia lutea
1122,864828,Massilia umbonata
1123,321983,Massilia albidiflava
1124,2045208,Massilia violaceinigra
1125,321984,Massilia plicata
1126,2072590,Massilia armeniaca
1127,964,Herbaspirillum seropedicae
1128,2014887,Herbaspirillum robiniae
1129,341045,Herbaspirillum hiltneri
1130,92645,Herbaspirillum frisingense
1131,863372,Herbaspirillum huttiense
1132,80842,Herbaspirillum rubrisubalbicans
1133,2624150,unclassified Herbaspirillum
1134,2610881,unclassified Janthinobacterium
1135,55508,Janthinobacterium agaricidamnosum
1136,368607,Janthinobacterium svalbardensis
1137,29581,Janthinobacterium lividum
1138,2590869,Janthinobacterium tructae
1139,2636909,unclassified Duganella
1140,158899,Collimonas fungivorans
1141,279058,Collimonas arenae
1142,279113,Collimonas pratensis
1143,2617509,unclassified Noviherbaspirillum
1144,2630295,unclassified Undibacterium
1145,401471,Undibacterium parvum
1146,1809410,Herminiimonas arsenitoxidans
1147,2644401,unclassified Glaciimonas
1148,847,Oxalobacter formigenes
1149,85698,Achromobacter xylosoxidans
1150,217203,Achromobacter spanius
1151,2626865,unclassified Achromobacter
1152,32002,Achromobacter denitrificans
1153,217204,Achromobacter insolitus
1154,1353889,Achromobacter pestifer
1155,1353891,Achromobacter deleyi
1156,463040,Bordetella genomosp. 13
1157,2630031,unclassified Bordetella
1158,463025,Bordetella bronchialis
1159,1416803,Bordetella genomosp. 9
1160,463014,Bordetella flabilis
1161,94624,Bordetella petrii
1162,1416806,Bordetella genomosp. 8
1163,123899,Bordetella trematum
1164,103855,Bordetella hinzii
1165,518,Bordetella bronchiseptica
1166,1331258,Bordetella pseudohinzii
1167,35814,Bordetella holmesii
1168,521,Bordetella avium
1169,463024,Bordetella genomosp. 6
1170,520,Bordetella pertussis
1171,519,Bordetella parapertussis
1172,2626614,unclassified Pigmentiphaga
1173,1940612,Pigmentiphaga aceris
1174,75697,Castellaniella defragrans
1175,1851544,Orrella dioscoreae
1176,511,Alcaligenes faecalis
1177,259357,unclassified Alcaligenes
1178,323284,Alcaligenes aquatilis
1179,2640016,unclassified Pusillimonas
1180,2028345,Pusillimonas thiosulfatoxidans
1181,310575,Advenella kashmirensis
1182,302406,Advenella mimigardefordensis
1183,206506,Kerstersia gyiorum
1184,2163011,Algicoccus marinus
1185,90245,Oligella urethralis
1186,90244,Oligella ureolytica
1187,1472345,Basilea psittacipulmonis
1188,29575,Taylorella equigenitalis
1189,643674,Paenalcaligenes hominis
1190,2652177,Pelistega ratti
1191,946333,Rhizobacter gummiphilus
1192,2640088,unclassified Rhizobacter
1193,2633235,unclassified Methylibium
1194,105560,Methylibium petroleiphilum
1195,28068,Rubrivivax gelatinosus
1196,2625466,unclassified Thiomonas
1197,926,Thiomonas intermedia
1198,426114,Thiomonas arsenitoxydans
1199,34029,Leptothrix cholodnii
1200,2648776,unclassified Mitsuaria
1201,34103,Sphaerotilus natans
1202,2697032,Xylophilus rhododendri
1203,1296669,Aquabacterium olei
1204,76731,Roseateles depolymerans
1205,392593,Inhella inkyongensis
1206,2642959,unclassified Paucibacter
1207,2494234,Sutterella megalosphaeroides
1208,2584944,Sutterella faecalis
1209,40545,Sutterella wadsworthensis
1210,1796652,Turicimonas muris
1211,44574,Nitrosomonas communis
1212,2609265,unclassified Nitrosomonas
1213,915,Nitrosomonas europaea
1214,44577,Nitrosomonas ureae
1215,916,Nitrosomonas eutropha
1216,1444684,Nitrosomonas stercoris
1217,1231,Nitrosospira multiformis
1218,35799,Nitrosospira briensis
1219,1288494,Nitrosospira lacus
1220,2732067,Usitatibacter rugosus
1221,2732487,Usitatibacter palustris
1222,2609272,unclassified Denitratisoma
1223,311182,Denitratisoma oestradiolicum
1224,2639971,unclassified Methyloversatilis
1225,748811,Sulfuritalea hydrogenivorans
1226,157592,Sterolibacterium denitrificans
1227,36861,Thiobacillus denitrificans
1228,1914471,Sulfuritortus calidifontis
1229,171865,Sulfuriferula plumbiphila
1230,2637784,unclassified Sulfuriferula
1231,2675298,Sulfuriferula nivalis
1232,2715678,Sulfurimicrobium lacus
1233,649841,Sulfuricella denitrificans
1234,63745,Sideroxydans lithotrophicus
1235,1188319,Ferriphaselus amnicola
1236,2647919,unclassified Candidatus Nitrotoga
1237,370405,Gallionella capsiferriformans
1238,405,Methylobacillus flagellatus
1239,266009,Methylovorus glucosotrophus
1240,2634027,unclassified Methylovorus
1241,2630143,unclassified Methylophilus
1242,2588534,Methylophilus medardicus
1243,2588536,Candidatus Methylopumilus universalis
1244,1581557,Candidatus Methylopumilus planktonicus
1245,1581680,Candidatus Methylopumilus turicensis
1246,2588535,Candidatus Methylopumilus rimovensis
1247,359408,Methylotenera mobilis
1248,1055487,Methylotenera versatilis
1249,2629479,unclassified Azoarcus
1250,418699,Azoarcus olearius
1251,2067960,Azoarcus pumilus
1252,41977,Azoarcus communis
1253,2609274,unclassified Thauera
1254,1134435,Thauera humireducens
1255,96773,Thauera chlorobenzoica
1256,2184083,Thauera hydrothermalis
1257,59405,Thauera aromatica
1258,76116,Aromatoleum petrolei
1259,551760,Aromatoleum aromaticum
1260,76115,Aromatoleum bremense
1261,404405,Azospira restricta
1262,146939,Azospira oryzae
1263,2609269,unclassified Azospira
1264,2648924,unclassified Niveibacterium
1265,1735038,Oryzomicrobium terrae
1266,1565605,Rugosibacter aromaticivorans
1267,2633351,unclassified Dechloromonas
1268,259537,Dechloromonas aromatica
1269,1751046,Fluviibacter phosphoraccumulans
1270,535,Chromobacterium
1271,32014,Iodobacter
1272,2619593,unclassified Jeongeupia
1273,2642558,unclassified Pseudogulbenkiania
1274,1537400,Aquitalea aquatilis
1275,332411,Aquitalea magnusonii
1276,2628611,unclassified Aquitalea
1277,519081,Aquitalea denitrificans
1278,57480,Microvirgula aerodenitrificans
1279,2684990,unclassified Vogesella
1280,168471,Laribacter hongkongensis
1281,2620219,unclassified Aquaspirillum
1282,1737446,Chitinibacter fontanus
1283,2619399,unclassified Chitinibacter
1284,2649748,unclassified Deefgea
1285,2623750,unclassified Neisseria
1286,267212,Neisseria bacilliformis
1287,194197,Neisseria dentiae
1288,607712,Neisseria shayeganii
1289,28091,Neisseria weaveri
1290,1853278,Neisseria chenwenguii
1291,1815583,Neisseria musculi
1292,495,Neisseria elongata
1293,487,Neisseria meningitidis
1294,486,Neisseria lactamica
1295,490,Neisseria sicca
1296,492,Neisseria animalis
1297,640030,Neisseria zalophi
1298,493,Neisseria canis
1299,28449,Neisseria subflava
1300,485,Neisseria gonorrhoeae
1301,326522,Neisseria animaloris
1302,607711,Neisseria wadsworthii
1303,2666100,Neisseria brasiliensis
1304,489,Neisseria polysaccharea
1305,488,Neisseria mucosa
1306,484,Neisseria flavescens
1307,326523,Neisseria zoodegmatis
1308,2290923,Crenobacter cavernae
1309,682798,Chitinolyticbacter meiyuanensis
1310,63,Vitreoscilla filiformis
1311,2627922,unclassified Vitreoscilla
1312,502,Kingella denitrificans
1313,505,Kingella oralis
1314,504,Kingella kingae
1315,539,Eikenella corrodens
1316,2528037,Eikenella exigua
1317,153493,Conchiformibius steedae
1318,194196,Alysiella filiformis
1319,72,Simonsiella muelleri
1320,1196083,Snodgrassella alvi
1321,522306,Candidatus Accumulibacter phosphatis clade IIA str. UW-1
1322,2591109,Casimicrobium huifangae
1323,33056,Candidatus Kinetoplastibacterium crithidii
1324,1208921,Candidatus Kinetoplastibacterium galatii TCC219
1325,1208920,Candidatus Kinetoplastibacterium oncopeltii TCC290E
1326,1576550,Candidatus Kinetoplastibacterium sorsogonicusi
1327,2661583,Candidatus Profftella armatura (Diaphorina cf. continua)
1328,453783,Lysobacter soli
1329,2635362,unclassified Lysobacter
1330,2763317,Lysobacter solisilvae
1331,69,Lysobacter enzymogenes
1332,2795387,Lysobacter arenosi
1333,1605891,Lysobacter maris
1334,435897,Lysobacter capsici
1335,1324796,Lysobacter lycopersici
1336,84531,Lysobacter antibioticus
1337,2591633,Lysobacter alkalisoli
1338,2698682,Lysobacter oculi
1339,262324,Lysobacter gummosus
1340,995085,Stenotrophomonas maltophilia group
1341,196198,unclassified Stenotrophomonas
1342,216778,Stenotrophomonas rhizophila
1343,128780,Stenotrophomonas acidaminiphila
1344,2045451,Stenotrophomonas indicatrix
1345,83617,Stenotrophomonas nitritireducens
1346,339,Xanthomonas campestris
1347,343,Xanthomonas translucens
1348,2643310,unclassified Xanthomonas
1349,56458,Xanthomonas sacchari
1350,56464,Xanthomonas theicola
1351,29447,Xanthomonas albilineans
1352,347,Xanthomonas oryzae
1353,643453,Xanthomonas citri group
1354,56460,Xanthomonas vesicatoria
1355,56455,Xanthomonas hyacinthi
1356,56453,Xanthomonas cucurbitae
1357,56454,Xanthomonas hortorum
1358,48664,Xanthomonas fragariae
1359,56448,Xanthomonas arboricola
1360,56459,Xanthomonas vasicola
1361,56450,Xanthomonas cassavae
1362,53413,Xanthomonas axonopodis
1363,2259622,Xanthomonas euroxanthea
1364,1985254,Xanthomonas phaseoli
1365,456327,Xanthomonas euvesicatoria
1366,128785,Pseudoxanthomonas mexicana
1367,314722,Pseudoxanthomonas suwonensis
1368,415229,Pseudoxanthomonas spadix
1369,2629088,unclassified Luteimonas
1370,1176533,Luteimonas granuli
1371,2006110,Luteimonas chenhongjianii
1372,2565782,Luteimonas yindakuii
1373,2633315,unclassified Thermomonas
1374,215691,Thermomonas brevis
1375,1463158,Thermomonas carbonis
1376,370777,Arenimonas daejeonensis
1377,2511995,Pseudolysobacter antarcticus
1378,1444770,Xylella taiwanensis
1379,2371,Xylella fastidiosa
1380,666685,Rhodanobacter denitrificans
1381,2621553,unclassified Rhodanobacter
1382,582702,Rhodanobacter glycinis
1383,445710,Dyella thiooxydans
1384,2634549,unclassified Dyella
1385,231455,Dyella japonica
1386,1849581,Dyella caseinilytica
1387,323415,Dokdonella koreensis
1388,2589080,Luteibacter pinisoli
1389,242606,Luteibacter rhizovicinus
1390,2010829,Aerosticca soli
1391,2021234,Ahniella affigens
1392,81475,Frateuria aurantia
1393,196821,unclassified Pseudomonas
1394,136841,Pseudomonas aeruginosa group
1395,136843,Pseudomonas fluorescens group
1396,136845,Pseudomonas putida group
1397,136846,Pseudomonas stutzeri group
1398,136842,Pseudomonas chlororaphis group
1399,136849,Pseudomonas syringae group
1400,237610,Pseudomonas psychrotolerans
1401,1392877,Pseudomonas oryzae
1402,319939,Pseudomonas otitidis
1403,312306,Pseudomonas entomophila
1404,65741,Pseudomonas knackmussii
1405,157782,Pseudomonas parafulva
1406,1245526,Pseudomonas guangdongensis
1407,2604832,Pseudomonas lalkuanensis
1408,1499686,Pseudomonas saudiphocaensis
1409,136844,Pseudomonas pertucinogena group
1410,930166,Pseudomonas brassicacearum
1411,157783,Pseudomonas cremoricolorata
1412,216142,Pseudomonas rhizosphaerae
1413,237609,Pseudomonas alkylphenolica
1414,487184,Pseudomonas xinjiangensis
1415,2599595,Pseudomonas eucalypticola
1416,198618,Pseudomonas umsongensis
1417,198620,Pseudomonas koreensis
1418,104087,Pseudomonas frederiksbergensis
1419,472181,Pseudomonas sabulinigri
1420,244566,Pseudomonas lurida
1421,95300,Pseudomonas vancouverensis
1422,437900,Pseudomonas marincola
1423,191390,Pseudomonas palleroniana
1424,321662,Pseudomonas moraviensis
1425,364197,Pseudomonas pohangensis
1426,553151,Pseudomonas pelagia
1427,1421430,Pseudomonas granadensis
1428,359110,Pseudomonas extremaustralis
1429,515393,Pseudomonas yamanorum
1430,395598,Pseudomonas reinekei
1431,1148509,Pseudomonas prosekii
1432,797277,Pseudomonas litoralis
1433,47884,Pseudomonas taetrolens
1434,321846,Pseudomonas simiae
1435,86265,Pseudomonas thivervalensis
1436,702115,Pseudomonas arsenicoxydans
1437,1691904,Pseudomonas sediminis
1438,2774461,Pseudomonas gozinkensis
1439,2505979,Pseudomonas viciae
1440,1434072,Pseudomonas salegens
1441,554344,Pseudomonas toyotomiensis
1442,46677,Pseudomonas agarici
1443,2502979,Pseudomonas khazarica
1444,101564,Pseudomonas alcaliphila
1445,219572,Pseudomonas antarctica
1446,2565368,Pseudomonas atacamensis
1447,1853130,Pseudomonas silesiensis
1448,122355,Pseudomonas psychrophila
1449,1628086,Pseudomonas kribbensis
1450,158627,Pseudomonas graminis
1451,2774460,Pseudomonas allokribbensis
1452,1306993,Pseudomonas soli
1453,53407,Pseudomonas asplenii
1454,163011,Pseudomonas lini
1455,1274359,Pseudomonas sihuiensis
1456,1785145,Pseudomonas glycinae
1457,2681983,Pseudomonas bijieensis
1458,1788301,Pseudomonas versuta
1459,1615674,Pseudomonas lactis
1460,1583341,Pseudomonas cerasi
1461,470150,Pseudomonas taiwanensis
1462,2219225,Pseudomonas asiatica
1463,352,Azotobacter
1464,1510150,Permianibacter aggregans
1465,2213226,Entomomonas moraniae
1466,2785330,unclassified Entomomonas
1467,1697053,Oblitimonas alkaliphila
1468,196816,unclassified Acinetobacter
1469,909768,Acinetobacter calcoaceticus/baumannii complex
1470,756892,Acinetobacter indicus
1471,1789224,Acinetobacter larvae
1472,2715163,Acinetobacter lanii
1473,29430,Acinetobacter haemolyticus
1474,106648,Acinetobacter bereziniae
1475,70348,Acinetobacter dispersus
1476,52133,Acinetobacter venetianus
1477,40216,Acinetobacter radioresistens
1478,108980,Acinetobacter ursingii
1479,108981,Acinetobacter schindleri
1480,202950,Acinetobacter baylyi
1481,2006115,Acinetobacter piscicola
1482,2004650,Acinetobacter chinensis
1483,40215,Acinetobacter junii
1484,28090,Acinetobacter lwoffii
1485,1148157,Acinetobacter oleivorans
1486,196806,unclassified Psychrobacter
1487,334543,Psychrobacter arcticus
1488,256326,Psychrobacter arenosus
1489,45610,Psychrobacter urativorans
1490,330922,Psychrobacter cryohalolentis
1491,34062,Moraxella osloensis
1492,480,Moraxella catarrhalis
1493,34061,Moraxella cuniculi
1494,386891,Moraxella bovoculi
1495,478,Moraxella nonliquefaciens
1496,2283318,Aquirhabdus parva
1497,354276,Enterobacter cloacae complex
1498,2608935,unclassified Enterobacter
1499,2478464,Enterobacter oligotrophicus
1500,885040,Enterobacter soli
1501,881260,Enterobacter bugandensis
1502,573,Klebsiella pneumoniae
1503,2608929,unclassified Klebsiella
1504,571,Klebsiella oxytoca
1505,548,Klebsiella aerogenes
1506,1463165,Klebsiella quasipneumoniae
1507,1134687,Klebsiella michiganensis
1508,2489010,Klebsiella africana
1509,244366,Klebsiella variicola
1510,2058152,Klebsiella grimontii
1511,2153354,Klebsiella huaxiensis
1512,1344959,Citrobacter freundii complex
1513,2644389,unclassified Citrobacter
1514,35703,Citrobacter amalonaticus
1515,67825,Citrobacter rodentium
1516,2562449,Citrobacter tructae
1517,545,Citrobacter koseri
1518,67824,Citrobacter farmeri
1519,1748967,Citrobacter cronae
1520,2653932,Citrobacter telavivum
1521,28141,Cronobacter sakazakii
1522,535744,Cronobacter universalis
1523,1163710,Cronobacter condimenti
1524,413503,Cronobacter malonaticus
1525,413497,Cronobacter dublinensis
1526,2649764,unclassified Cronobacter
1527,413501,Cronobacter muytjensii
1528,2627398,unclassified Leclercia
1529,83655,Leclercia adecarboxylata
1530,2632876,unclassified Kosakonia
1531,208223,Kosakonia cowanii
1532,551989,Kosakonia arachidis
1533,283686,Kosakonia radicincitans
1534,1158459,Kosakonia sacchari
1535,1646340,Kosakonia pseudosacchari
1536,28901,Salmonella enterica
1537,54736,Salmonella bongori
1538,575,Raoultella planticola
1539,577,Raoultella terrigena
1540,54291,Raoultella ornithinolytica
1541,1259973,Raoultella electrica
1542,562,Escherichia coli
1543,564,Escherichia fergusonii
1544,208962,Escherichia albertii
1545,1499973,Escherichia marmotae
1546,2608889,unclassified Escherichia
1547,61647,Pluralibacter gergoviae
1548,1334193,[Enterobacter] lignolyticus
1549,158822,Cedecea neteri
1550,158823,Cedecea lapagei
1551,2649846,unclassified Cedecea
1552,61646,Lelliottia amnigena
1553,69220,Lelliottia nimipressuralis
1554,2642424,unclassified Lelliottia
1555,2774055,Kluyvera genomosp. 3
1556,61648,Kluyvera intermedia
1557,51288,Kluyvera ascorbata
1558,1851514,Scandinavium goeteborgense
1559,566,Pseudescherichia vulneris
1560,158877,Yokenella regensburgei
1561,84563,ant
1562,2634062,unclassified Buttiauxella
1563,82977,Buttiauxella agrestis
1564,1972431,Phytobacter ursingii
1565,395631,Phytobacter diazotrophicus
1566,2625049,unclassified Phytobacter
1567,565,Atlantibacter hermannii
1568,563,Shimwellia blattae
1569,2579935,Jejubacter calystegiae
1570,2675792,Enterobacteriaceae endosymbiont of Neohaemonia nigricornis
1571,2675783,Enterobacteriaceae endosymbiont of Donacia semicuprea
1572,2675772,Enterobacteriaceae endosymbiont of Donacia bicoloricornis
1573,1048758,Candidatus Moranella endobia
1574,623,Shigella flexneri
1575,615,Serratia marcescens
1576,2647522,unclassified Serratia
1577,82996,Serratia plymuthica
1578,618,Serratia odorifera
1579,47917,Serratia fonticola
1580,61652,Serratia rubidaea
1581,28151,Serratia proteamaculans
1582,2741499,Serratia surfactantfaciens
1583,82995,Serratia grimesii
1584,614,Serratia liquefaciens
1585,138074,Serratia symbiotica
1586,300181,Serratia ureilytica
1587,61651,Serratia ficaria
1588,137545,Serratia quinivorans
1589,458197,Serratia nematodiphila
1590,630,Yersinia enterocolitica
1591,1649845,Yersinia pseudotuberculosis complex
1592,28152,Yersinia kristensenii
1593,29485,Yersinia rohdei
1594,935293,Yersinia entomophaga
1595,29484,Yersinia frederiksenii
1596,29486,Yersinia ruckeri
1597,263819,Yersinia aleksiciae
1598,2607663,Yersinia canariae
1599,29483,Yersinia aldovae
1600,33060,Yersinia mollaretii
1601,34038,Rahnella aquatilis
1602,2635087,unclassified Rahnella
1603,2703885,Rahnella aceris
1604,2636213,unclassified Nissabacter
1605,929813,Gibbsiella quercinecans
1606,41202,Ewingella americana
1607,1646377,Rouxiella badensis
1608,1639108,Chania multitudinisentens
1609,2630326,unclassified Pantoea
1610,59814,Pantoea dispersa
1611,470934,Pantoea vagans
1612,553,Pantoea ananatis
1613,1654067,Pantoea agglomerans group
1614,55209,Pantoea cypripedii
1615,1076550,Pantoea rwandensis
1616,66269,Pantoea stewartii
1617,1891675,Pantoea alhagi
1618,1235990,Candidatus Pantoea carbekii
1619,470933,Pantoea eucalypti
1620,55211,Erwinia persicina
1621,2622719,unclassified Erwinia
1622,338565,Erwinia tasmaniensis
1623,1619313,Erwinia gerundensis
1624,1922217,Candidatus Erwinia haradaeae
1625,182337,Erwinia billingiae
1626,552,Erwinia amylovora
1627,79967,Erwinia pyrifoliae
1628,665914,Mixta gaviniae
1629,665913,Mixta calida
1630,1458355,Mixta theicola
1631,1615494,Mixta intestinalis
1632,9,Buchnera aphidicola
1633,82987,Tatumella ptyseos
1634,53336,Tatumella citrea
1635,556,Dickeya chrysanthemi
1636,204038,Dickeya dadantii
1637,204039,Dickeya dianthicola
1638,69223,Dickeya paradisiaca
1639,204042,Dickeya zeae
1640,568768,Dickeya poaceiphila
1641,2622466,unclassified Dickeya
1642,1778540,Dickeya fangzhongdai
1643,1089444,Dickeya solani
1644,554,Pectobacterium carotovorum
1645,2042057,Pectobacterium polaris
1646,180957,Pectobacterium brasiliense
1647,2108399,Pectobacterium punjabense
1648,78398,Pectobacterium odoriferum
1649,55208,Pectobacterium wasabiae
1650,1905730,Pectobacterium parmentieri
1651,29471,Pectobacterium atrosepticum
1652,2488639,Pectobacterium versatile
1653,1109412,Brenneria goodwinii
1654,2634434,unclassified Brenneria
1655,55213,Brenneria rubrifaciens
1656,1082704,Lonsdalea britannica
1657,1172565,Lonsdalea populi
