Id,Label,taxonName
785,1581557,Candidatus Methylopumilus planktonicus
786,1581680,Candidatus Methylopumilus turicensis
787,2588535,Candidatus Methylopumilus rimovensis
788,359408,Methylotenera mobilis
789,1055487,Methylotenera versatilis
790,535,Chromobacterium
791,32014,Iodobacter
792,2619593,unclassified Jeongeupia
793,2642558,unclassified Pseudogulbenkiania
794,1537400,Aquitalea aquatilis
795,332411,Aquitalea magnusonii
796,2628611,unclassified Aquitalea
797,519081,Aquitalea denitrificans
798,57480,Microvirgula aerodenitrificans
799,2684990,unclassified Vogesella
800,168471,Laribacter hongkongensis
801,2620219,unclassified Aquaspirillum
802,1737446,Chitinibacter fontanus
803,2619399,unclassified Chitinibacter
804,2649748,unclassified Deefgea
805,2623750,unclassified Neisseria
806,267212,Neisseria bacilliformis
807,194197,Neisseria dentiae
808,607712,Neisseria shayeganii
809,495,Neisseria elongata
810,1853278,Neisseria chenwenguii
811,487,Neisseria meningitidis
812,1815583,Neisseria musculi
813,492,Neisseria animalis
814,28091,Neisseria weaveri
815,490,Neisseria sicca
816,326522,Neisseria animaloris
817,485,Neisseria gonorrhoeae
818,326523,Neisseria zoodegmatis
819,486,Neisseria lactamica
820,2666100,Neisseria brasiliensis
821,493,Neisseria canis
822,488,Neisseria mucosa
823,640030,Neisseria zalophi
824,607711,Neisseria wadsworthii
825,28449,Neisseria subflava
826,483,Neisseria cinerea
827,484,Neisseria flavescens
828,489,Neisseria polysaccharea
829,2290923,Crenobacter cavernae
830,682798,Chitinolyticbacter meiyuanensis
831,63,Vitreoscilla filiformis
832,2627922,unclassified Vitreoscilla
833,539,Eikenella corrodens
834,2528037,Eikenella exigua
835,505,Kingella oralis
836,502,Kingella denitrificans
837,504,Kingella kingae
838,153493,Conchiformibius steedae
839,1196083,Snodgrassella alvi
840,194196,Alysiella filiformis
841,72,Simonsiella muelleri
842,522306,Candidatus Accumulibacter phosphatis clade IIA str. UW-1
843,2591109,Casimicrobium huifangae
844,1208921,Candidatus Kinetoplastibacterium galatii TCC219
845,1208920,Candidatus Kinetoplastibacterium oncopeltii TCC290E
846,233181,Candidatus Kinetoplastibacterium blastocrithidii
847,1576550,Candidatus Kinetoplastibacterium sorsogonicusi
848,33056,Candidatus Kinetoplastibacterium crithidii
849,1208919,Candidatus Kinetoplastibacterium desouzaii TCC079E
850,1381133,Candidatus Profftella
851,196821,unclassified Pseudomonas
852,136841,Pseudomonas aeruginosa group
853,136843,Pseudomonas fluorescens group
854,136845,Pseudomonas putida group
855,136846,Pseudomonas stutzeri group
856,136842,Pseudomonas chlororaphis group
857,2604832,Pseudomonas lalkuanensis
858,136849,Pseudomonas syringae group
859,1392877,Pseudomonas oryzae
860,319939,Pseudomonas otitidis
861,237610,Pseudomonas psychrotolerans
862,65741,Pseudomonas knackmussii
863,1245526,Pseudomonas guangdongensis
864,312306,Pseudomonas entomophila
865,136844,Pseudomonas pertucinogena group
866,157782,Pseudomonas parafulva
867,2599595,Pseudomonas eucalypticola
868,487184,Pseudomonas xinjiangensis
869,104087,Pseudomonas frederiksbergensis
870,237609,Pseudomonas alkylphenolica
871,216142,Pseudomonas rhizosphaerae
872,1499686,Pseudomonas saudiphocaensis
873,472181,Pseudomonas sabulinigri
874,364197,Pseudomonas pohangensis
875,157783,Pseudomonas cremoricolorata
876,198618,Pseudomonas umsongensis
877,930166,Pseudomonas brassicacearum
878,198620,Pseudomonas koreensis
879,553151,Pseudomonas pelagia
880,515393,Pseudomonas yamanorum
881,321662,Pseudomonas moraviensis
882,797277,Pseudomonas litoralis
883,95300,Pseudomonas vancouverensis
884,702115,Pseudomonas arsenicoxydans
885,437900,Pseudomonas marincola
886,1691904,Pseudomonas sediminis
887,219572,Pseudomonas antarctica
888,86265,Pseudomonas thivervalensis
889,1148509,Pseudomonas prosekii
890,359110,Pseudomonas extremaustralis
891,1853130,Pseudomonas silesiensis
892,191390,Pseudomonas palleroniana
893,395598,Pseudomonas reinekei
894,101564,Pseudomonas alcaliphila
895,1434072,Pseudomonas salegens
896,244566,Pseudomonas lurida
897,321846,Pseudomonas simiae
898,46677,Pseudomonas agarici
899,1274359,Pseudomonas sihuiensis
900,1421430,Pseudomonas granadensis
901,2505979,Pseudomonas viciae
902,47884,Pseudomonas taetrolens
903,554344,Pseudomonas toyotomiensis
904,163011,Pseudomonas lini
905,158627,Pseudomonas graminis
906,2774460,Pseudomonas allokribbensis
907,2774461,Pseudomonas gozinkensis
908,2502979,Pseudomonas khazarica
909,1788301,Pseudomonas versuta
910,122355,Pseudomonas psychrophila
911,1628086,Pseudomonas kribbensis
912,53407,Pseudomonas asplenii
913,1306993,Pseudomonas soli
914,2565368,Pseudomonas atacamensis
915,1615674,Pseudomonas lactis
916,1785145,Pseudomonas glycinae
917,2681983,Pseudomonas bijieensis
918,1583341,Pseudomonas cerasi
919,2219225,Pseudomonas asiatica
920,1302376,Candidatus Pseudomonas adelgestsugas
921,470150,Pseudomonas taiwanensis
922,352,Azotobacter
923,1510150,Permianibacter aggregans
924,1697053,Oblitimonas alkaliphila
925,2213226,Entomomonas moraniae
926,2785330,unclassified Entomomonas
927,196816,unclassified Acinetobacter
928,909768,Acinetobacter calcoaceticus/baumannii complex
929,756892,Acinetobacter indicus
930,1789224,Acinetobacter larvae
931,108981,Acinetobacter schindleri
932,29430,Acinetobacter haemolyticus
933,40214,Acinetobacter johnsonii
934,40216,Acinetobacter radioresistens
935,487316,Acinetobacter soli
936,106648,Acinetobacter bereziniae
937,28090,Acinetobacter lwoffii
938,134534,Acinetobacter gyllenbergii
939,202954,Acinetobacter tandoii
940,70348,Acinetobacter dispersus
941,52133,Acinetobacter venetianus
942,1879050,Acinetobacter wuhouensis
943,202950,Acinetobacter baylyi
944,70346,Acinetobacter variabilis
945,108980,Acinetobacter ursingii
946,2006115,Acinetobacter piscicola
947,1871111,Acinetobacter defluvii
948,2715163,Acinetobacter lanii
949,40215,Acinetobacter junii
950,202956,Acinetobacter towneri
951,2136182,Acinetobacter cumulans
952,1148157,Acinetobacter oleivorans
953,106649,Acinetobacter guillouiae
954,2662362,Acinetobacter wanghuae
955,2715164,Acinetobacter shaoyimingii
956,2004650,Acinetobacter chinensis
957,1324350,Acinetobacter equi
958,196806,unclassified Psychrobacter
959,256326,Psychrobacter arenosus
960,45610,Psychrobacter urativorans
961,334543,Psychrobacter arcticus
962,330922,Psychrobacter cryohalolentis
963,34062,Moraxella osloensis
964,476,Moraxella bovis
965,480,Moraxella catarrhalis
966,34061,Moraxella cuniculi
967,386891,Moraxella bovoculi
968,478,Moraxella nonliquefaciens
969,29433,Moraxella ovis
970,2283318,Aquirhabdus parva
971,453783,Lysobacter soli
972,2635362,unclassified Lysobacter
973,69,Lysobacter enzymogenes
974,2763317,Lysobacter solisilvae
975,2795387,Lysobacter arenosi
976,84531,Lysobacter antibioticus
977,435897,Lysobacter capsici
978,1605891,Lysobacter maris
979,1324796,Lysobacter lycopersici
980,262324,Lysobacter gummosus
981,2591633,Lysobacter alkalisoli
982,2698682,Lysobacter oculi
983,995085,Stenotrophomonas maltophilia group
984,196198,unclassified Stenotrophomonas
985,216778,Stenotrophomonas rhizophila
986,128780,Stenotrophomonas acidaminiphila
987,2045451,Stenotrophomonas indicatrix
988,83617,Stenotrophomonas nitritireducens
989,339,Xanthomonas campestris
990,2643310,unclassified Xanthomonas
991,343,Xanthomonas translucens
992,56458,Xanthomonas sacchari
993,347,Xanthomonas oryzae
994,56464,Xanthomonas theicola
995,643453,Xanthomonas citri group
996,29447,Xanthomonas albilineans
997,56455,Xanthomonas hyacinthi
998,56448,Xanthomonas arboricola
999,56460,Xanthomonas vesicatoria
1000,56453,Xanthomonas cucurbitae
1001,48664,Xanthomonas fragariae
1002,56454,Xanthomonas hortorum
1003,56459,Xanthomonas vasicola
1004,56450,Xanthomonas cassavae
1005,53413,Xanthomonas axonopodis
1006,2259622,Xanthomonas euroxanthea
1007,456327,Xanthomonas euvesicatoria
1008,1985254,Xanthomonas phaseoli
1009,442694,Xanthomonas perforans
1010,2629088,unclassified Luteimonas
1011,1176533,Luteimonas granuli
1012,2006110,Luteimonas chenhongjianii
1013,2565782,Luteimonas yindakuii
1014,314722,Pseudoxanthomonas suwonensis
1015,128785,Pseudoxanthomonas mexicana
1016,415229,Pseudoxanthomonas spadix
1017,2633315,unclassified Thermomonas
1018,215691,Thermomonas brevis
1019,1463158,Thermomonas carbonis
1020,370777,Arenimonas daejeonensis
1021,2511995,Pseudolysobacter antarcticus
1022,2371,Xylella fastidiosa
1023,1444770,Xylella taiwanensis
1024,445710,Dyella thiooxydans
1025,2634549,unclassified Dyella
1026,231455,Dyella japonica
1027,1849581,Dyella caseinilytica
1028,666685,Rhodanobacter denitrificans
1029,2621553,unclassified Rhodanobacter
1030,582702,Rhodanobacter glycinis
1031,323415,Dokdonella koreensis
1032,2589080,Luteibacter pinisoli
1033,242606,Luteibacter rhizovicinus
1034,2010829,Aerosticca soli
1035,2021234,Ahniella affigens
1036,81475,Frateuria aurantia
1037,354276,Enterobacter cloacae complex
1038,2608935,unclassified Enterobacter
1039,881260,Enterobacter bugandensis
1040,2478464,Enterobacter oligotrophicus
1041,885040,Enterobacter soli
1042,539813,Enterobacter mori
1043,573,Klebsiella pneumoniae
1044,548,Klebsiella aerogenes
1045,2608929,unclassified Klebsiella
1046,571,Klebsiella oxytoca
1047,1134687,Klebsiella michiganensis
1048,1463165,Klebsiella quasipneumoniae
1049,244366,Klebsiella variicola
1050,2026240,Klebsiella quasivariicola
1051,2153354,Klebsiella huaxiensis
1052,2489010,Klebsiella africana
1053,2058152,Klebsiella grimontii
1054,1344959,Citrobacter freundii complex
1055,2644389,unclassified Citrobacter
1056,67825,Citrobacter rodentium
1057,67824,Citrobacter farmeri
1058,35703,Citrobacter amalonaticus
1059,545,Citrobacter koseri
1060,2562449,Citrobacter tructae
1061,2653932,Citrobacter telavivum
1062,1748967,Citrobacter cronae
1063,1563222,Citrobacter pasteurii
1064,28141,Cronobacter sakazakii
1065,413497,Cronobacter dublinensis
1066,535744,Cronobacter universalis
1067,1163710,Cronobacter condimenti
1068,413503,Cronobacter malonaticus
1069,413501,Cronobacter muytjensii
1070,2649764,unclassified Cronobacter
1071,2632876,unclassified Kosakonia
1072,208223,Kosakonia cowanii
1073,1158459,Kosakonia sacchari
1074,551989,Kosakonia arachidis
1075,283686,Kosakonia radicincitans
1076,497725,Kosakonia oryzae
1077,1646340,Kosakonia pseudosacchari
1078,2627398,unclassified Leclercia
1079,83655,Leclercia adecarboxylata
1080,562,Escherichia coli
1081,208962,Escherichia albertii
1082,564,Escherichia fergusonii
1083,1499973,Escherichia marmotae
1084,2608889,unclassified Escherichia
1085,575,Raoultella planticola
1086,577,Raoultella terrigena
1087,54291,Raoultella ornithinolytica
1088,1259973,Raoultella electrica
1089,2627600,unclassified Raoultella
1090,61647,Pluralibacter gergoviae
1091,1334193,[Enterobacter] lignolyticus
1092,28901,Salmonella enterica
1093,54736,Salmonella bongori
1094,158822,Cedecea neteri
1095,2649846,unclassified Cedecea
1096,158823,Cedecea lapagei
1097,61646,Lelliottia amnigena
1098,2642424,unclassified Lelliottia
1099,69220,Lelliottia nimipressuralis
1100,61648,Kluyvera intermedia
1101,2774055,Kluyvera genomosp. 3
1102,51288,Kluyvera ascorbata
1103,566,Pseudescherichia vulneris
1104,2579935,Jejubacter calystegiae
1105,158877,Yokenella regensburgei
1106,1851514,Scandinavium goeteborgense
1107,2634062,unclassified Buttiauxella
1108,82977,Buttiauxella agrestis
1109,84563,ant
1110,565,Atlantibacter hermannii
1111,1972431,Phytobacter ursingii
1112,395631,Phytobacter diazotrophicus
1113,2625049,unclassified Phytobacter
1114,563,Shimwellia blattae
1115,2675784,Enterobacteriaceae endosymbiont of Donacia simplex
1116,2675785,Enterobacteriaceae endosymbiont of Donacia sparganii
1117,2675772,Enterobacteriaceae endosymbiont of Donacia bicoloricornis
1118,2675775,Enterobacteriaceae endosymbiont of Donacia clavipes
1119,2675794,Enterobacteriaceae endosymbiont of Plateumaris consimilis
1120,2675793,Enterobacteriaceae endosymbiont of Plateumaris braccata
1121,2675791,Enterobacteriaceae endosymbiont of Macroplea mutica
1122,2675789,Enterobacteriaceae endosymbiont of Donacia vulgaris
1123,2675782,Enterobacteriaceae endosymbiont of Donacia proxima
1124,2675783,Enterobacteriaceae endosymbiont of Donacia semicuprea
1125,2675797,Enterobacteriaceae endosymbiont of Plateumaris sericea
1126,2675795,Enterobacteriaceae endosymbiont of Plateumaris pusilla
1127,2675792,Enterobacteriaceae endosymbiont of Neohaemonia nigricornis
1128,2675788,Enterobacteriaceae endosymbiont of Donacia versicolorea
1129,2675787,Enterobacteriaceae endosymbiont of Donacia tomentosa
1130,2675786,Enterobacteriaceae endosymbiont of Donacia thalassina
1131,2675781,Enterobacteriaceae endosymbiont of Donacia provostii
1132,2675780,Enterobacteriaceae endosymbiont of Donacia piscatrix
1133,2675779,Enterobacteriaceae endosymbiont of Donacia marginata
1134,2675778,Enterobacteriaceae endosymbiont of Donacia fulgens
1135,2675776,Enterobacteriaceae endosymbiont of Donacia crassipes
1136,1048758,Candidatus Moranella endobia
1137,623,Shigella flexneri
1138,622,Shigella dysenteriae
1139,621,Shigella boydii
1140,2639707,unclassified Metakosakonia
1141,401619,Candidatus Riesia pediculicola
1142,428411,Candidatus Riesia pediculischaeffi
1143,168169,Candidatus Ishikawaella capsulata
1144,615,Serratia marcescens
1145,2647522,unclassified Serratia
1146,82996,Serratia plymuthica
1147,61652,Serratia rubidaea
1148,618,Serratia odorifera
1149,47917,Serratia fonticola
1150,2741499,Serratia surfactantfaciens
1151,28151,Serratia proteamaculans
1152,82995,Serratia grimesii
1153,138074,Serratia symbiotica
1154,614,Serratia liquefaciens
1155,137545,Serratia quinivorans
1156,61651,Serratia ficaria
1157,300181,Serratia ureilytica
1158,458197,Serratia nematodiphila
1159,630,Yersinia enterocolitica
1160,1649845,Yersinia pseudotuberculosis complex
1161,29486,Yersinia ruckeri
1162,935293,Yersinia entomophaga
1163,28152,Yersinia kristensenii
1164,29483,Yersinia aldovae
1165,29484,Yersinia frederiksenii
1166,33060,Yersinia mollaretii
1167,29485,Yersinia rohdei
1168,263819,Yersinia aleksiciae
1169,2607663,Yersinia canariae
1170,2339259,Yersinia hibernica
1171,634,Yersinia bercovieri
1172,419257,Yersinia massiliensis
1173,2653513,unclassified Yersinia
1174,2636213,unclassified Nissabacter
1175,34038,Rahnella aquatilis
1176,2635087,unclassified Rahnella
1177,2703885,Rahnella aceris
1178,929813,Gibbsiella quercinecans
1179,1646377,Rouxiella badensis
1180,41202,Ewingella americana
1181,1639108,Chania multitudinisentens
1182,1878942,Candidatus Fukatsuia symbiotica
1183,2630326,unclassified Pantoea
1184,59814,Pantoea dispersa
1185,470934,Pantoea vagans
1186,1654067,Pantoea agglomerans group
1187,553,Pantoea ananatis
1188,55209,Pantoea cypripedii
1189,66269,Pantoea stewartii
1190,1891675,Pantoea alhagi
1191,1076550,Pantoea rwandensis
1192,1235990,Candidatus Pantoea carbekii
1193,470933,Pantoea eucalypti
1194,1619313,Erwinia gerundensis
1195,55211,Erwinia persicina
1196,2622719,unclassified Erwinia
1197,338565,Erwinia tasmaniensis
1198,182337,Erwinia billingiae
1199,552,Erwinia amylovora
1200,1922217,Candidatus Erwinia haradaeae
1201,79967,Erwinia pyrifoliae
1202,665914,Mixta gaviniae
1203,665913,Mixta calida
1204,1458355,Mixta theicola
1205,1615494,Mixta intestinalis
1206,9,Buchnera aphidicola
1207,53336,Tatumella citrea
1208,82987,Tatumella ptyseos
1209,2649542,unclassified Tatumella
1210,51229,Wigglesworthia glossinidia
1211,204042,Dickeya zeae
1212,556,Dickeya chrysanthemi
1213,204038,Dickeya dadantii
1214,69223,Dickeya paradisiaca
1215,204039,Dickeya dianthicola
1216,1089444,Dickeya solani
1217,2622466,unclassified Dickeya
1218,1778540,Dickeya fangzhongdai
1219,568768,Dickeya poaceiphila
1220,180957,Pectobacterium brasiliense
1221,554,Pectobacterium carotovorum
1222,2042057,Pectobacterium polaris
1223,29471,Pectobacterium atrosepticum
1224,1905730,Pectobacterium parmentieri
1225,2108399,Pectobacterium punjabense
1226,55208,Pectobacterium wasabiae
1227,2488639,Pectobacterium versatile
1228,78398,Pectobacterium odoriferum
1229,1201031,Pectobacterium aroidearum
1230,2634434,unclassified Brenneria
1231,1109412,Brenneria goodwinii
1232,55213,Brenneria rubrifaciens
1233,1172565,Lonsdalea populi
1234,1082704,Lonsdalea britannica
1235,636,Edwardsiella tarda
1236,93378,Edwardsiella hoshinae
1237,67780,Edwardsiella ictaluri
1238,1263550,Edwardsiella piscicida
1239,2676541,unclassified Edwardsiella (in: Bacteria)
1240,1821960,Edwardsiella anguillarum
1241,569,Hafnia alvei
1242,546367,Hafnia paralvei
1243,2621980,unclassified Hafnia
1244,82983,Obesumbacterium proteus
1245,587,Providencia rettgeri
1246,158850,Providencia rustigianii
1247,126385,Providencia alcalifaciens
1248,333962,Providencia heimbachae
1249,516075,Providencia sneebia
1250,333965,Providencia vermicola
1251,588,Providencia stuartii
1252,2633465,unclassified Providencia
1253,40576,Xenorhabdus bovienii
1254,351671,Xenorhabdus doucetiae
1255,351679,Xenorhabdus hominickii
1256,628,Xenorhabdus nematophila
1257,40577,Xenorhabdus poinarii
1258,290110,Xenorhabdus budapestensis
1259,582,Morganella morganii
1260,584,Proteus mirabilis
1261,585,Proteus vulgaris
1262,183417,Proteus hauseri
1263,102862,Proteus penneri
1264,257482,unclassified Proteus
1265,1574161,Proteus terrae
1266,1987580,Proteus columbae
1267,230089,Photorhabdus thracensis
1268,2218628,Photorhabdus laumondii
1269,291112,Photorhabdus asymbiotica
1270,2627083,unclassified Arsenophonus
1271,638,Arsenophonus nasoniae
1272,634113,Candidatus Arsenophonus lipoptenae
1273,1239307,Sodalis praecaptivus
1274,1486991,Candidatus Sodalis pierantonius
1275,2636512,unclassified Sodalis
1276,158841,Leminorella richardii
1277,82985,Pragia fontium
1278,2172103,Limnobaculum parvum
1279,2498113,Jinshanibacter zhutongyuii
1280,703,Plesiomonas shigelloides
1281,186931,Thioalkalivibrio nitratireducens
1282,1033854,Thioalkalivibrio sulfidiphilus
1283,108010,Thioalkalivibrio paradoxus
1284,2621013,unclassified Thioalkalivibrio
1285,106634,Thioalkalivibrio versutus
1286,1765967,Acidihalobacter ferrooxydans
1287,2792603,Acidihalobacter aeolianus
1288,2819280,Acidihalobacter yilgarnenesis
1289,1335757,Spiribacter curvatus
1290,2629425,unclassified Spiribacter
1291,1335746,Spiribacter salinus
1292,1053,Halorhodospira halophila
1293,1052,Halorhodospira halochloris
1294,2644645,unclassified Aquisalimonas
1295,351052,Alkalilimnicola ehrlichii
1296,421628,Ectothiorhodospira haloalkaliphila
1297,2684909,unclassified Ectothiorhodospira
1298,1166950,Candidatus Thiodictyon syntrophicum
1299,80679,Thioflavicoccus mobilis
1300,37487,Marichromatium purpuratum
1301,1049,Allochromatium vinosum
1302,73141,Thiocystis violascens
1303,1050,Thermochromatium tepidum
1304,133539,Nitrosococcus halophilus
1305,1814290,Nitrosococcus wardiae
1306,1229,Nitrosococcus oceani
1307,473531,Nitrosococcus watsonii
1308,2699430,Caldichromatium japonicum
1309,115860,unclassified Rheinheimera
1310,553981,Candidatus Nitrosacidococcus tergens
1311,1630141,Candidatus Nitrosoglobus terrae
1312,1579979,Wenzhouxiangella marina
1313,2613841,unclassified Wenzhouxiangella
1314,2631224,unclassified Thiohalobacter
1315,585455,Thiohalobacter thiocyanaticus
1316,1972068,Sulfurivermis fontis
1317,47960,Guyparkeria halophila
1318,2636392,unclassified Halothiobacillus
1319,927,Halothiobacillus neapolitanus
1320,1548547,Woeseia oceani
1321,1811807,Sulfuriflexus mobilis
1322,437505,Granulosicoccus antarcticus
1323,2609666,unclassified Halomonas
1324,475662,Halomonas beimenensis
1325,1897729,Halomonas aestuarii
1326,1081866,Halomonas socia
1327,2746,Halomonas elongata
1328,507626,Halomonas chromatireducens
1329,115561,Halomonas hydrothermalis
1330,29571,Halomonas subglaciescola
1331,1178482,Halomonas huangheensis
1332,29570,Halomonas meridiana
1333,2609667,Halomonas piezotolerans
1334,664683,Halomonas titanicae
1335,74661,Halomonas campisalis
1336,44935,Halomonas venusta
1337,213554,Halomonas campaniensis
1338,272774,Halomonas alkaliphila
1339,2609414,unclassified Cobetia
1340,1055101,Cobetia pacifica
1341,28258,Cobetia marina
1342,376489,Halotalea alkalilenta
1343,1771309,Salinicola tamaricis
1344,657387,Kushneria phosphatilytica
1345,698828,Kushneria konosiri
1346,157779,Kushneria marisflavi
1347,158080,Chromohalobacter salexigens
1348,1883414,Pistricoccus aurantiacus
1349,33073,Zymobacter
1350,235572,Candidatus Portiera
1351,114185,Candidatus Carsonella
1352,2638842,unclassified Alcanivorax
1353,1306787,Alcanivorax pacificus
1354,285091,Alcanivorax dieselolei
1355,1094342,Alcanivorax xenomutans
1356,59754,Alcanivorax borkumensis
1357,1917421,Ketobacter alkanivorans
1358,1821621,Marinobacterium aestuarii
1359,48076,Marinobacterium georgiense
1360,2644139,unclassified Marinobacterium
1361,196814,unclassified Marinomonas
1362,178399,Marinomonas primoryensis
1363,383750,Marinomonas arctica
1364,119864,Marinomonas mediterranea
1365,936476,Marinomonas posidonica
1366,2773454,Marinomonas algicola
1367,491950,Marinomonas foliarum
1368,1031538,Neptunomonas concharum
1369,1572645,Neptunomonas phycophila
1370,417574,Neptunomonas japonica
1371,1249553,Bacterioplanes sanyensis
1372,2614692,unclassified Nitrincola
1373,187493,Thalassolituus oleivorans
1374,452627,Amphritea japonica
1375,207949,Bermanella marisrubri
1376,2624107,unclassified Hahella
1377,158327,Hahella chejuensis
1378,2683272,Spartinivicinus ruber
1379,2161747,Saccharospirillum mangrovi
1380,1336806,Reinekea forsetii
1381,1445505,Gynuella sunshinyii
1382,418701,Litoricola lipolytica
1383,261964,Kangiella koreensis
1384,1561924,Kangiella profundi
1385,914150,Kangiella geojedonensis
1386,1144748,Kangiella sediminilitoris
1387,141451,Oleiphilus messinensis
1388,1027273,Endozoicomonas montiporae
1389,83889,unclassified Marinobacter
1390,2603215,Marinobacter fonticola
1391,2743,Marinobacter hydrocarbonoclasticus
1392,1420917,Marinobacter salarius
1393,418719,Marinobacter salsuginis
1394,1874317,Marinobacter salinus
1395,1033846,Marinobacter adhaerens
1396,330734,Marinobacter psychrophilus
1397,2614992,unclassified Alteromonas
1398,28108,Alteromonas macleodii
1399,314275,Alteromonas mediterranea
1400,1858656,Alteromonas pelagimontana
1401,589873,Alteromonas australica
1402,715451,Alteromonas naphthalenivorans
1403,233316,Alteromonas stellipolaris
1404,287094,Alteromonas addita
1405,2259620,Hydrocarboniclastica marina
1406,2645119,unclassified Salinimonas
1407,914153,Salinimonas lutimaris
1408,2303538,Salinimonas sediminis
1409,2685791,unclassified Paraglaciecola
1410,326544,Paraglaciecola psychrophila
1411,197222,Paraglaciecola mesophila
1412,2489595,Glaciecola amylolytica
1413,300231,Glaciecola nitratireducens
1414,1526571,Lacimicrobium alkaliphilum
1415,2183582,Saliniradius amylolyticus
1416,2638362,unclassified Catenovulum
1417,1740262,Catenovulum sediminis
1418,680279,Agarivorans gilvus
1419,196818,unclassified Shewanella
1420,359303,Shewanella loihica
1421,1965282,Shewanella khirikhana
1422,38313,Shewanella algae
1423,62322,Shewanella baltica
1424,24,Shewanella putrefaciens
1425,260364,Shewanella marisflavi
1426,1173586,Shewanella litorisediminis
1427,60478,Shewanella amazonensis
1428,271097,Shewanella sediminis
1429,192073,Shewanella denitrificans
1430,271098,Shewanella halifaxensis
1431,2520507,Shewanella maritima
1432,60217,Shewanella violacea
1433,256839,Shewanella decolorationis
1434,60961,Shewanella woodyi
1435,43661,Shewanella benthica
1436,225848,Shewanella psychrophila
1437,150120,Shewanella livingstonensis
1438,70864,Shewanella pealeana
1439,558541,Shewanella chilikensis
1440,70863,Shewanella oneidensis
1441,404011,Shewanella piezotolerans
1442,238836,Shewanella donghaensis
1443,1028752,Shewanella aestuarii
1444,2018305,Shewanella bicestrii
1445,93973,Shewanella japonica
1446,56812,Shewanella frigidimarina
1447,2588449,Shewanella polaris
1448,342950,Parashewanella spongiae
1449,2547970,Parashewanella tropica
1450,194690,unclassified Pseudoalteromonas
1451,43658,Pseudoalteromonas rubra
1452,43657,Pseudoalteromonas luteoviolacea
1453,339617,Pseudoalteromonas viridis
1454,107327,Pseudoalteromonas ulvae
1455,43662,Pseudoalteromonas piscicida
1456,288,Pseudoalteromonas atlantica
1457,298657,Pseudoalteromonas spongiae
1458,161398,Pseudoalteromonas phenolica
1459,227,Pseudoalteromonas carrageenovora
1460,182141,Pseudoalteromonas prydzensis
1461,314281,Pseudoalteromonas tunicata
1462,874454,Pseudoalteromonas arabiensis
1463,882626,Pseudoalteromonas xiamenensis
1464,1348114,Pseudoalteromonas piratica
1465,247523,Pseudoalteromonas aliena
1466,1190813,Pseudoalteromonas shioyasakiensis
1467,176102,Pseudoalteromonas agarivorans
1468,151081,Pseudoalteromonas ruthenica
1469,394751,Pseudoalteromonas arctica
1470,166935,Pseudoalteromonas translucida
1471,28107,Pseudoalteromonas espejiana
1472,166934,Pseudoalteromonas paragorgicola
1473,267375,Pseudoalteromonas marina
1474,43660,Pseudoalteromonas undina
1475,621376,Pseudoalteromonas donghaensis
1476,28109,Pseudoalteromonas nigrifaciens
1477,152297,Pseudoalteromonas issachenkonii
1478,570156,Pseudoalteromonas lipolytica
1479,43659,Pseudoalteromonas tetraodonis
1480,2641570,unclassified Psychrosphaera
1481,1266052,Psychrosphaera aestuarii
1482,44012,Ferrimonas balearica
1483,2724191,Ferrimonas lipolytica
1484,196834,unclassified Colwellia
1485,28229,Colwellia psychrerythraea
1486,1967665,Colwellia beringensis
1487,2614972,unclassified Thalassotalea
1488,1763536,Thalassotalea crassostreae
1489,718192,Litorilituus sediminis
1490,2614829,unclassified Idiomarina
1491,135577,Idiomarina loihiensis
1492,1940690,Idiomarina andamanensis
1493,1096243,Idiomarina piscisalsi
1494,357794,Psychromonas ingrahamii
1495,2614957,unclassified Psychromonas
1496,69539,Moritella yayanosii
1497,90736,Moritella marina
1498,654,Aeromonas veronii
1499,644,Aeromonas hydrophila
1500,651,Aeromonas media
1501,652,Aeromonas schubertii
1502,257493,unclassified Aeromonas
1503,73010,Aeromonas encheleia
1504,645,Aeromonas salmonicida
1505,218936,Aeromonas simiae
1506,648,Aeromonas caviae
1507,650,Aeromonas jandaei
1508,196024,Aeromonas dhakensis
1509,948519,Aeromonas rivipollensis
1510,656,Aeromonas allosaccharophila
1511,347534,Zobellella denitrificans
1512,2636315,unclassified Oceanimonas
1513,2047966,Dongshaea marina
1514,1416627,Oceanisphaera profunda
1515,1903694,Oceanisphaera avium
1516,43948,Tolumonas auensis
1517,83771,Succinivibrio dextrinosolvens
1518,2618889,unclassified Methylococcus
1519,414,Methylococcus capsulatus
1520,2608980,unclassified Methylomonas
1521,2608981,Methylomonas rhizoryzae
1522,1538553,Methylomonas denitrificans
1523,421,Methylomonas methanica
1524,702114,Methylomonas koyamae
1525,39775,Methylomicrobium album
1526,2631527,unclassified Methylomicrobium
1527,1432792,Methylocaldum marinum
1528,1808979,Candidatus Methylospira mobilis
1529,271065,Methylotuvimicrobium alcaliphilum
1530,95641,Methylotuvimicrobium buryatense
1531,1704499,Methylovulum psychrotolerans
1532,1675686,Sulfurifustis variabilis
1533,1620215,Sulfuricaulis limicola
1534,2640868,unclassified Acidiferrobacter
1535,2637139,unclassified Solimonas
1536,2621506,unclassified Sinimarinibacterium
1537,465721,Steroidobacter denitrificans
1538,2619833,unclassified Microbulbifer
1539,1769779,Microbulbifer aggregans
