Id,Label,taxonName
784,1735038,Oryzomicrobium terrae
785,1565605,Rugosibacter aromaticivorans
786,2633351,unclassified Dechloromonas
787,259537,Dechloromonas aromatica
788,1751046,Fluviibacter phosphoraccumulans
789,535,Chromobacterium
790,32014,Iodobacter
791,2619593,unclassified Jeongeupia
792,2642558,unclassified Pseudogulbenkiania
793,1537400,Aquitalea aquatilis
794,519081,Aquitalea denitrificans
795,332411,Aquitalea magnusonii
796,2628611,unclassified Aquitalea
797,57480,Microvirgula aerodenitrificans
798,2684990,unclassified Vogesella
799,168471,Laribacter hongkongensis
800,2620219,unclassified Aquaspirillum
801,1737446,Chitinibacter fontanus
802,2619399,unclassified Chitinibacter
803,2649748,unclassified Deefgea
804,2623750,unclassified Neisseria
805,267212,Neisseria bacilliformis
806,607712,Neisseria shayeganii
807,194197,Neisseria dentiae
808,1853278,Neisseria chenwenguii
809,495,Neisseria elongata
810,1815583,Neisseria musculi
811,487,Neisseria meningitidis
812,326523,Neisseria zoodegmatis
813,492,Neisseria animalis
814,28091,Neisseria weaveri
815,326522,Neisseria animaloris
816,490,Neisseria sicca
817,488,Neisseria mucosa
818,640030,Neisseria zalophi
819,607711,Neisseria wadsworthii
820,485,Neisseria gonorrhoeae
821,493,Neisseria canis
822,486,Neisseria lactamica
823,2666100,Neisseria brasiliensis
824,483,Neisseria cinerea
825,28449,Neisseria subflava
826,484,Neisseria flavescens
827,489,Neisseria polysaccharea
828,2290923,Crenobacter cavernae
829,682798,Chitinolyticbacter meiyuanensis
830,63,Vitreoscilla filiformis
831,2627922,unclassified Vitreoscilla
832,539,Eikenella corrodens
833,2528037,Eikenella exigua
834,502,Kingella denitrificans
835,505,Kingella oralis
836,504,Kingella kingae
837,153493,Conchiformibius steedae
838,1196083,Snodgrassella alvi
839,194196,Alysiella filiformis
840,72,Simonsiella muelleri
841,522306,Candidatus Accumulibacter phosphatis clade IIA str. UW-1
842,2591109,Casimicrobium huifangae
843,233181,Candidatus Kinetoplastibacterium blastocrithidii
844,1576550,Candidatus Kinetoplastibacterium sorsogonicusi
845,33056,Candidatus Kinetoplastibacterium crithidii
846,1208919,Candidatus Kinetoplastibacterium desouzaii TCC079E
847,1208920,Candidatus Kinetoplastibacterium oncopeltii TCC290E
848,1208921,Candidatus Kinetoplastibacterium galatii TCC219
849,2661583,Candidatus Profftella armatura (Diaphorina cf. continua)
850,669502,Candidatus Profftella armatura
851,995085,Stenotrophomonas maltophilia group
852,196198,unclassified Stenotrophomonas
853,216778,Stenotrophomonas rhizophila
854,128780,Stenotrophomonas acidaminiphila
855,2045451,Stenotrophomonas indicatrix
856,453783,Lysobacter soli
857,2635362,unclassified Lysobacter
858,2763317,Lysobacter solisilvae
859,69,Lysobacter enzymogenes
860,2795387,Lysobacter arenosi
861,1324796,Lysobacter lycopersici
862,435897,Lysobacter capsici
863,1605891,Lysobacter maris
864,84531,Lysobacter antibioticus
865,2591633,Lysobacter alkalisoli
866,2698682,Lysobacter oculi
867,262324,Lysobacter gummosus
868,2006110,Luteimonas chenhongjianii
869,2629088,unclassified Luteimonas
870,2565782,Luteimonas yindakuii
871,1176533,Luteimonas granuli
872,339,Xanthomonas campestris
873,2643310,unclassified Xanthomonas
874,56458,Xanthomonas sacchari
875,343,Xanthomonas translucens
876,56464,Xanthomonas theicola
877,56455,Xanthomonas hyacinthi
878,347,Xanthomonas oryzae
879,29447,Xanthomonas albilineans
880,56460,Xanthomonas vesicatoria
881,643453,Xanthomonas citri group
882,48664,Xanthomonas fragariae
883,56453,Xanthomonas cucurbitae
884,56454,Xanthomonas hortorum
885,56448,Xanthomonas arboricola
886,56459,Xanthomonas vasicola
887,56450,Xanthomonas cassavae
888,53413,Xanthomonas axonopodis
889,2259622,Xanthomonas euroxanthea
890,456327,Xanthomonas euvesicatoria
891,1985254,Xanthomonas phaseoli
892,442694,Xanthomonas perforans
893,314722,Pseudoxanthomonas suwonensis
894,128785,Pseudoxanthomonas mexicana
895,415229,Pseudoxanthomonas spadix
896,2633315,unclassified Thermomonas
897,1463158,Thermomonas carbonis
898,215691,Thermomonas brevis
899,370777,Arenimonas daejeonensis
900,2511995,Pseudolysobacter antarcticus
901,2371,Xylella fastidiosa
902,1444770,Xylella taiwanensis
903,666685,Rhodanobacter denitrificans
904,2621553,unclassified Rhodanobacter
905,582702,Rhodanobacter glycinis
906,445710,Dyella thiooxydans
907,2634549,unclassified Dyella
908,231455,Dyella japonica
909,1849581,Dyella caseinilytica
910,323415,Dokdonella koreensis
911,2589080,Luteibacter pinisoli
912,242606,Luteibacter rhizovicinus
913,2010829,Aerosticca soli
914,2021234,Ahniella affigens
915,81475,Frateuria aurantia
916,136845,Pseudomonas putida group
917,196821,unclassified Pseudomonas
918,136841,Pseudomonas aeruginosa group
919,136846,Pseudomonas stutzeri group
920,136843,Pseudomonas fluorescens group
921,136849,Pseudomonas syringae group
922,136842,Pseudomonas chlororaphis group
923,237610,Pseudomonas psychrotolerans
924,312306,Pseudomonas entomophila
925,319939,Pseudomonas otitidis
926,1392877,Pseudomonas oryzae
927,65741,Pseudomonas knackmussii
928,2604832,Pseudomonas lalkuanensis
929,1691904,Pseudomonas sediminis
930,1245526,Pseudomonas guangdongensis
931,157782,Pseudomonas parafulva
932,1499686,Pseudomonas saudiphocaensis
933,216142,Pseudomonas rhizosphaerae
934,136844,Pseudomonas pertucinogena group
935,930166,Pseudomonas brassicacearum
936,2599595,Pseudomonas eucalypticola
937,237609,Pseudomonas alkylphenolica
938,157783,Pseudomonas cremoricolorata
939,198618,Pseudomonas umsongensis
940,104087,Pseudomonas frederiksbergensis
941,364197,Pseudomonas pohangensis
942,437900,Pseudomonas marincola
943,487184,Pseudomonas xinjiangensis
944,198620,Pseudomonas koreensis
945,321662,Pseudomonas moraviensis
946,101564,Pseudomonas alcaliphila
947,553151,Pseudomonas pelagia
948,472181,Pseudomonas sabulinigri
949,515393,Pseudomonas yamanorum
950,702115,Pseudomonas arsenicoxydans
951,395598,Pseudomonas reinekei
952,797277,Pseudomonas litoralis
953,554344,Pseudomonas toyotomiensis
954,46677,Pseudomonas agarici
955,1274359,Pseudomonas sihuiensis
956,95300,Pseudomonas vancouverensis
957,1421430,Pseudomonas granadensis
958,1434072,Pseudomonas salegens
959,219572,Pseudomonas antarctica
960,1148509,Pseudomonas prosekii
961,191390,Pseudomonas palleroniana
962,86265,Pseudomonas thivervalensis
963,1853130,Pseudomonas silesiensis
964,359110,Pseudomonas extremaustralis
965,163011,Pseudomonas lini
966,47884,Pseudomonas taetrolens
967,158627,Pseudomonas graminis
968,244566,Pseudomonas lurida
969,2505979,Pseudomonas viciae
970,2565368,Pseudomonas atacamensis
971,122355,Pseudomonas psychrophila
972,2502979,Pseudomonas khazarica
973,321846,Pseudomonas simiae
974,1788301,Pseudomonas versuta
975,2774460,Pseudomonas allokribbensis
976,2774461,Pseudomonas gozinkensis
977,53407,Pseudomonas asplenii
978,1628086,Pseudomonas kribbensis
979,1306993,Pseudomonas soli
980,1615674,Pseudomonas lactis
981,1785145,Pseudomonas glycinae
982,2681983,Pseudomonas bijieensis
983,1583341,Pseudomonas cerasi
984,2219225,Pseudomonas asiatica
985,1302376,Candidatus Pseudomonas adelgestsugas
986,470150,Pseudomonas taiwanensis
987,352,Azotobacter
988,1510150,Permianibacter aggregans
989,1697053,Oblitimonas alkaliphila
990,2785330,unclassified Entomomonas
991,2213226,Entomomonas moraniae
992,28090,Acinetobacter lwoffii
993,196816,unclassified Acinetobacter
994,909768,Acinetobacter calcoaceticus/baumannii complex
995,108981,Acinetobacter schindleri
996,756892,Acinetobacter indicus
997,40216,Acinetobacter radioresistens
998,40215,Acinetobacter junii
999,40214,Acinetobacter johnsonii
1000,70348,Acinetobacter dispersus
1001,1789224,Acinetobacter larvae
1002,108980,Acinetobacter ursingii
1003,29430,Acinetobacter haemolyticus
1004,202954,Acinetobacter tandoii
1005,106648,Acinetobacter bereziniae
1006,134534,Acinetobacter gyllenbergii
1007,487316,Acinetobacter soli
1008,202950,Acinetobacter baylyi
1009,106649,Acinetobacter guillouiae
1010,2715164,Acinetobacter shaoyimingii
1011,1879050,Acinetobacter wuhouensis
1012,2136182,Acinetobacter cumulans
1013,1148157,Acinetobacter oleivorans
1014,1871111,Acinetobacter defluvii
1015,70346,Acinetobacter variabilis
1016,2004650,Acinetobacter chinensis
1017,2715163,Acinetobacter lanii
1018,2006115,Acinetobacter piscicola
1019,2662362,Acinetobacter wanghuae
1020,202956,Acinetobacter towneri
1021,52133,Acinetobacter venetianus
1022,1324350,Acinetobacter equi
1023,196806,unclassified Psychrobacter
1024,256326,Psychrobacter arenosus
1025,334543,Psychrobacter arcticus
1026,45610,Psychrobacter urativorans
1027,330922,Psychrobacter cryohalolentis
1028,34062,Moraxella osloensis
1029,34061,Moraxella cuniculi
1030,480,Moraxella catarrhalis
1031,386891,Moraxella bovoculi
1032,476,Moraxella bovis
1033,478,Moraxella nonliquefaciens
1034,29433,Moraxella ovis
1035,2283318,Aquirhabdus parva
1036,2627398,unclassified Leclercia
1037,83655,Leclercia adecarboxylata
1038,354276,Enterobacter cloacae complex
1039,2608935,unclassified Enterobacter
1040,881260,Enterobacter bugandensis
1041,2478464,Enterobacter oligotrophicus
1042,885040,Enterobacter soli
1043,539813,Enterobacter mori
1044,573,Klebsiella pneumoniae
1045,548,Klebsiella aerogenes
1046,571,Klebsiella oxytoca
1047,2608929,unclassified Klebsiella
1048,1463165,Klebsiella quasipneumoniae
1049,1134687,Klebsiella michiganensis
1050,244366,Klebsiella variicola
1051,2026240,Klebsiella quasivariicola
1052,2489010,Klebsiella africana
1053,2153354,Klebsiella huaxiensis
1054,2058152,Klebsiella grimontii
1055,1344959,Citrobacter freundii complex
1056,2644389,unclassified Citrobacter
1057,67825,Citrobacter rodentium
1058,67824,Citrobacter farmeri
1059,35703,Citrobacter amalonaticus
1060,2562449,Citrobacter tructae
1061,2653932,Citrobacter telavivum
1062,545,Citrobacter koseri
1063,1748967,Citrobacter cronae
1064,1563222,Citrobacter pasteurii
1065,566,Pseudescherichia vulneris
1066,2632876,unclassified Kosakonia
1067,208223,Kosakonia cowanii
1068,283686,Kosakonia radicincitans
1069,551989,Kosakonia arachidis
1070,497725,Kosakonia oryzae
1071,1158459,Kosakonia sacchari
1072,1646340,Kosakonia pseudosacchari
1073,28141,Cronobacter sakazakii
1074,1163710,Cronobacter condimenti
1075,413497,Cronobacter dublinensis
1076,535744,Cronobacter universalis
1077,413503,Cronobacter malonaticus
1078,413501,Cronobacter muytjensii
1079,2649764,unclassified Cronobacter
1080,575,Raoultella planticola
1081,54291,Raoultella ornithinolytica
1082,577,Raoultella terrigena
1083,1259973,Raoultella electrica
1084,2627600,unclassified Raoultella
1085,61647,Pluralibacter gergoviae
1086,1334193,[Enterobacter] lignolyticus
1087,562,Escherichia coli
1088,208962,Escherichia albertii
1089,564,Escherichia fergusonii
1090,1499973,Escherichia marmotae
1091,2608889,unclassified Escherichia
1092,28901,Salmonella enterica
1093,54736,Salmonella bongori
1094,158822,Cedecea neteri
1095,158823,Cedecea lapagei
1096,2649846,unclassified Cedecea
1097,2642424,unclassified Lelliottia
1098,61646,Lelliottia amnigena
1099,69220,Lelliottia nimipressuralis
1100,565,Atlantibacter hermannii
1101,2774055,Kluyvera genomosp. 3
1102,61648,Kluyvera intermedia
1103,51288,Kluyvera ascorbata
1104,2579935,Jejubacter calystegiae
1105,1851514,Scandinavium goeteborgense
1106,563,Shimwellia blattae
1107,2634062,unclassified Buttiauxella
1108,82977,Buttiauxella agrestis
1109,158877,Yokenella regensburgei
1110,1972431,Phytobacter ursingii
1111,395631,Phytobacter diazotrophicus
1112,2625049,unclassified Phytobacter
1113,84563,ant
1114,2675792,Enterobacteriaceae endosymbiont of Neohaemonia nigricornis
1115,2675794,Enterobacteriaceae endosymbiont of Plateumaris consimilis
1116,2675787,Enterobacteriaceae endosymbiont of Donacia tomentosa
1117,2675791,Enterobacteriaceae endosymbiont of Macroplea mutica
1118,2675785,Enterobacteriaceae endosymbiont of Donacia sparganii
1119,2675797,Enterobacteriaceae endosymbiont of Plateumaris sericea
1120,2675772,Enterobacteriaceae endosymbiont of Donacia bicoloricornis
1121,2675774,Enterobacteriaceae endosymbiont of Donacia cinerea
1122,2675775,Enterobacteriaceae endosymbiont of Donacia clavipes
1123,622,Shigella dysenteriae
1124,623,Shigella flexneri
1125,621,Shigella boydii
1126,1048758,Candidatus Moranella endobia
1127,2639707,unclassified Metakosakonia
1128,401619,Candidatus Riesia pediculicola
1129,428411,Candidatus Riesia pediculischaeffi
1130,168169,Candidatus Ishikawaella capsulata
1131,615,Serratia marcescens
1132,82996,Serratia plymuthica
1133,2647522,unclassified Serratia
1134,61652,Serratia rubidaea
1135,618,Serratia odorifera
1136,47917,Serratia fonticola
1137,28151,Serratia proteamaculans
1138,2741499,Serratia surfactantfaciens
1139,82995,Serratia grimesii
1140,614,Serratia liquefaciens
1141,138074,Serratia symbiotica
1142,137545,Serratia quinivorans
1143,61651,Serratia ficaria
1144,300181,Serratia ureilytica
1145,458197,Serratia nematodiphila
1146,1649845,Yersinia pseudotuberculosis complex
1147,935293,Yersinia entomophaga
1148,630,Yersinia enterocolitica
1149,33060,Yersinia mollaretii
1150,29486,Yersinia ruckeri
1151,29485,Yersinia rohdei
1152,28152,Yersinia kristensenii
1153,29483,Yersinia aldovae
1154,29484,Yersinia frederiksenii
1155,263819,Yersinia aleksiciae
1156,2607663,Yersinia canariae
1157,2653513,unclassified Yersinia
1158,419257,Yersinia massiliensis
1159,631,Yersinia intermedia
1160,2339259,Yersinia hibernica
1161,634,Yersinia bercovieri
1162,2636213,unclassified Nissabacter
1163,2635087,unclassified Rahnella
1164,34038,Rahnella aquatilis
1165,2703885,Rahnella aceris
1166,929813,Gibbsiella quercinecans
1167,1646377,Rouxiella badensis
1168,41202,Ewingella americana
1169,1639108,Chania multitudinisentens
1170,1878942,Candidatus Fukatsuia symbiotica
1171,2630326,unclassified Pantoea
1172,1654067,Pantoea agglomerans group
1173,470934,Pantoea vagans
1174,59814,Pantoea dispersa
1175,553,Pantoea ananatis
1176,66269,Pantoea stewartii
1177,55209,Pantoea cypripedii
1178,1076550,Pantoea rwandensis
1179,1891675,Pantoea alhagi
1180,1235990,Candidatus Pantoea carbekii
1181,470933,Pantoea eucalypti
1182,1619313,Erwinia gerundensis
1183,2622719,unclassified Erwinia
1184,55211,Erwinia persicina
1185,338565,Erwinia tasmaniensis
1186,552,Erwinia amylovora
1187,182337,Erwinia billingiae
1188,1922217,Candidatus Erwinia haradaeae
1189,79967,Erwinia pyrifoliae
1190,665914,Mixta gaviniae
1191,665913,Mixta calida
1192,1458355,Mixta theicola
1193,1615494,Mixta intestinalis
1194,9,Buchnera aphidicola
1195,2649542,unclassified Tatumella
1196,82987,Tatumella ptyseos
1197,53336,Tatumella citrea
1198,51229,Wigglesworthia glossinidia
1199,204042,Dickeya zeae
1200,69223,Dickeya paradisiaca
1201,204038,Dickeya dadantii
1202,556,Dickeya chrysanthemi
1203,204039,Dickeya dianthicola
1204,1089444,Dickeya solani
1205,1778540,Dickeya fangzhongdai
1206,2622466,unclassified Dickeya
1207,568768,Dickeya poaceiphila
1208,554,Pectobacterium carotovorum
1209,180957,Pectobacterium brasiliense
1210,29471,Pectobacterium atrosepticum
1211,2042057,Pectobacterium polaris
1212,1905730,Pectobacterium parmentieri
1213,2108399,Pectobacterium punjabense
1214,55208,Pectobacterium wasabiae
1215,78398,Pectobacterium odoriferum
1216,2488639,Pectobacterium versatile
1217,1201031,Pectobacterium aroidearum
1218,1109412,Brenneria goodwinii
1219,2634434,unclassified Brenneria
1220,55213,Brenneria rubrifaciens
1221,1172565,Lonsdalea populi
1222,1082704,Lonsdalea britannica
1223,636,Edwardsiella tarda
1224,67780,Edwardsiella ictaluri
1225,93378,Edwardsiella hoshinae
1226,1263550,Edwardsiella piscicida
1227,2676541,unclassified Edwardsiella (in: Bacteria)
1228,569,Hafnia alvei
1229,546367,Hafnia paralvei
1230,2621980,unclassified Hafnia
1231,82983,Obesumbacterium proteus
1232,587,Providencia rettgeri
1233,333962,Providencia heimbachae
1234,126385,Providencia alcalifaciens
1235,158850,Providencia rustigianii
1236,333965,Providencia vermicola
1237,516075,Providencia sneebia
1238,588,Providencia stuartii
1239,2027290,Providencia huaxiensis
1240,2633465,unclassified Providencia
1241,582,Morganella morganii
1242,584,Proteus mirabilis
1243,585,Proteus vulgaris
1244,183417,Proteus hauseri
1245,257482,unclassified Proteus
1246,1987580,Proteus columbae
1247,1574161,Proteus terrae
1248,102862,Proteus penneri
1249,40576,Xenorhabdus bovienii
1250,351671,Xenorhabdus doucetiae
1251,628,Xenorhabdus nematophila
1252,290110,Xenorhabdus budapestensis
1253,40577,Xenorhabdus poinarii
1254,351679,Xenorhabdus hominickii
1255,2627083,unclassified Arsenophonus
1256,638,Arsenophonus nasoniae
1257,634113,Candidatus Arsenophonus lipoptenae
1258,2218628,Photorhabdus laumondii
1259,230089,Photorhabdus thracensis
1260,291112,Photorhabdus asymbiotica
1261,1239307,Sodalis praecaptivus
1262,1486991,Candidatus Sodalis pierantonius
1263,2636512,unclassified Sodalis
1264,63612,Sodalis glossinidius
1265,158841,Leminorella richardii
1266,82985,Pragia fontium
1267,2172103,Limnobaculum parvum
1268,2498113,Jinshanibacter zhutongyuii
1269,703,Plesiomonas shigelloides
1270,186931,Thioalkalivibrio nitratireducens
1271,1033854,Thioalkalivibrio sulfidiphilus
1272,108010,Thioalkalivibrio paradoxus
1273,106634,Thioalkalivibrio versutus
1274,2621013,unclassified Thioalkalivibrio
1275,1765967,Acidihalobacter ferrooxydans
1276,2792603,Acidihalobacter aeolianus
1277,2819280,Acidihalobacter yilgarnenesis
1278,1335757,Spiribacter curvatus
1279,2629425,unclassified Spiribacter
1280,1335746,Spiribacter salinus
1281,1053,Halorhodospira halophila
1282,1052,Halorhodospira halochloris
1283,2644645,unclassified Aquisalimonas
1284,351052,Alkalilimnicola ehrlichii
1285,421628,Ectothiorhodospira haloalkaliphila
1286,2684909,unclassified Ectothiorhodospira
1287,80679,Thioflavicoccus mobilis
1288,1166950,Candidatus Thiodictyon syntrophicum
1289,37487,Marichromatium purpuratum
1290,1049,Allochromatium vinosum
1291,73141,Thiocystis violascens
1292,1050,Thermochromatium tepidum
1293,2699430,Caldichromatium japonicum
1294,1814290,Nitrosococcus wardiae
1295,1229,Nitrosococcus oceani
1296,133539,Nitrosococcus halophilus
1297,473531,Nitrosococcus watsonii
1298,115860,unclassified Rheinheimera
1299,1630141,Candidatus Nitrosoglobus terrae
1300,553981,Candidatus Nitrosacidococcus tergens
1301,1579979,Wenzhouxiangella marina
1302,2613841,unclassified Wenzhouxiangella
1303,2631224,unclassified Thiohalobacter
1304,585455,Thiohalobacter thiocyanaticus
1305,47960,Guyparkeria halophila
1306,1972068,Sulfurivermis fontis
1307,2636392,unclassified Halothiobacillus
1308,927,Halothiobacillus neapolitanus
1309,1548547,Woeseia oceani
1310,437505,Granulosicoccus antarcticus
1311,1811807,Sulfuriflexus mobilis
1312,2609666,unclassified Halomonas
1313,475662,Halomonas beimenensis
1314,1897729,Halomonas aestuarii
1315,2746,Halomonas elongata
1316,1081866,Halomonas socia
1317,507626,Halomonas chromatireducens
1318,29570,Halomonas meridiana
1319,115561,Halomonas hydrothermalis
1320,1178482,Halomonas huangheensis
1321,29571,Halomonas subglaciescola
1322,2609667,Halomonas piezotolerans
1323,664683,Halomonas titanicae
1324,74661,Halomonas campisalis
1325,44935,Halomonas venusta
1326,213554,Halomonas campaniensis
1327,272774,Halomonas alkaliphila
1328,1771309,Salinicola tamaricis
1329,2609414,unclassified Cobetia
1330,1055101,Cobetia pacifica
1331,28258,Cobetia marina
1332,376489,Halotalea alkalilenta
1333,657387,Kushneria phosphatilytica
1334,157779,Kushneria marisflavi
1335,698828,Kushneria konosiri
1336,158080,Chromohalobacter salexigens
1337,1883414,Pistricoccus aurantiacus
1338,33073,Zymobacter
1339,235572,Candidatus Portiera
1340,114185,Candidatus Carsonella
1341,2638842,unclassified Alcanivorax
1342,1306787,Alcanivorax pacificus
1343,285091,Alcanivorax dieselolei
1344,1094342,Alcanivorax xenomutans
1345,59754,Alcanivorax borkumensis
1346,1917421,Ketobacter alkanivorans
1347,1821621,Marinobacterium aestuarii
1348,48076,Marinobacterium georgiense
1349,2644139,unclassified Marinobacterium
1350,196814,unclassified Marinomonas
1351,178399,Marinomonas primoryensis
1352,383750,Marinomonas arctica
1353,491950,Marinomonas foliarum
1354,936476,Marinomonas posidonica
1355,119864,Marinomonas mediterranea
1356,2773454,Marinomonas algicola
1357,1249553,Bacterioplanes sanyensis
1358,1572645,Neptunomonas phycophila
1359,1031538,Neptunomonas concharum
1360,417574,Neptunomonas japonica
1361,2614692,unclassified Nitrincola
1362,452627,Amphritea japonica
1363,187493,Thalassolituus oleivorans
1364,207949,Bermanella marisrubri
1365,158327,Hahella chejuensis
1366,2624107,unclassified Hahella
1367,2683272,Spartinivicinus ruber
1368,2161747,Saccharospirillum mangrovi
1369,1336806,Reinekea forsetii
1370,1445505,Gynuella sunshinyii
1371,418701,Litoricola lipolytica
1372,1561924,Kangiella profundi
1373,261964,Kangiella koreensis
1374,914150,Kangiella geojedonensis
1375,1144748,Kangiella sediminilitoris
1376,141451,Oleiphilus messinensis
1377,1027273,Endozoicomonas montiporae
1378,2624793,unclassified Cellvibrio
1379,155077,Cellvibrio japonicus
1380,2426,Teredinibacter turnerae
1381,2731755,Teredinibacter haidensis
1382,2731756,Teredinibacter purpureus
1383,447471,Simiduia agarivorans
1384,86304,Saccharophagus degradans
1385,1737490,Agarilytica rhodophyticola
1386,2619833,unclassified Microbulbifer
1387,1769779,Microbulbifer aggregans
1388,252514,Microbulbifer thermotolerans
1389,48074,Microbulbifer hydrolyticus
1390,260552,Microbulbifer agarilyticus
1391,930805,Halioglobus japonicus
1392,930806,Halioglobus pacificus
1393,2601894,Halioglobus maricola
1394,2708301,Kineobactrum salinum
1395,393662,Congregibacter litoralis
1396,2631504,unclassified Spongiibacter
1397,1470434,Zhongshania aliphaticivorans
1398,716816,Oceanicoccus sagamiensis
1399,654,Aeromonas veronii
1400,644,Aeromonas hydrophila
1401,651,Aeromonas media
1402,648,Aeromonas caviae
1403,257493,unclassified Aeromonas
1404,652,Aeromonas schubertii
1405,645,Aeromonas salmonicida
1406,218936,Aeromonas simiae
1407,73010,Aeromonas encheleia
1408,650,Aeromonas jandaei
1409,196024,Aeromonas dhakensis
1410,948519,Aeromonas rivipollensis
1411,656,Aeromonas allosaccharophila
1412,347534,Zobellella denitrificans
1413,2636315,unclassified Oceanimonas
1414,2047966,Dongshaea marina
1415,43948,Tolumonas auensis
1416,1416627,Oceanisphaera profunda
1417,1903694,Oceanisphaera avium
1418,83771,Succinivibrio dextrinosolvens
1419,83889,unclassified Marinobacter
1420,2603215,Marinobacter fonticola
1421,1420917,Marinobacter salarius
1422,2743,Marinobacter hydrocarbonoclasticus
1423,418719,Marinobacter salsuginis
1424,1874317,Marinobacter salinus
1425,1033846,Marinobacter adhaerens
1426,330734,Marinobacter psychrophilus
1427,2614992,unclassified Alteromonas
1428,28108,Alteromonas macleodii
1429,314275,Alteromonas mediterranea
1430,1858656,Alteromonas pelagimontana
1431,589873,Alteromonas australica
1432,715451,Alteromonas naphthalenivorans
1433,233316,Alteromonas stellipolaris
1434,2259620,Hydrocarboniclastica marina
1435,2645119,unclassified Salinimonas
1436,914153,Salinimonas lutimaris
1437,2303538,Salinimonas sediminis
1438,2489595,Glaciecola amylolytica
1439,300231,Glaciecola nitratireducens
1440,2685791,unclassified Paraglaciecola
1441,197222,Paraglaciecola mesophila
1442,326544,Paraglaciecola psychrophila
1443,1526571,Lacimicrobium alkaliphilum
1444,2183582,Saliniradius amylolyticus
1445,680279,Agarivorans gilvus
1446,2638362,unclassified Catenovulum
1447,1740262,Catenovulum sediminis
1448,196818,unclassified Shewanella
1449,359303,Shewanella loihica
1450,1965282,Shewanella khirikhana
1451,38313,Shewanella algae
1452,62322,Shewanella baltica
1453,24,Shewanella putrefaciens
1454,60478,Shewanella amazonensis
1455,1173586,Shewanella litorisediminis
1456,260364,Shewanella marisflavi
1457,271097,Shewanella sediminis
1458,60961,Shewanella woodyi
1459,43661,Shewanella benthica
1460,558541,Shewanella chilikensis
1461,271098,Shewanella halifaxensis
1462,256839,Shewanella decolorationis
1463,60217,Shewanella violacea
1464,1028752,Shewanella aestuarii
1465,225848,Shewanella psychrophila
1466,192073,Shewanella denitrificans
1467,70864,Shewanella pealeana
1468,70863,Shewanella oneidensis
1469,56812,Shewanella frigidimarina
1470,150120,Shewanella livingstonensis
1471,2520507,Shewanella maritima
1472,404011,Shewanella piezotolerans
1473,238836,Shewanella donghaensis
1474,2588449,Shewanella polaris
1475,93973,Shewanella japonica
1476,2018305,Shewanella bicestrii
1477,342950,Parashewanella spongiae
1478,2547970,Parashewanella tropica
1479,194690,unclassified Pseudoalteromonas
1480,43658,Pseudoalteromonas rubra
1481,43657,Pseudoalteromonas luteoviolacea
1482,339617,Pseudoalteromonas viridis
1483,43662,Pseudoalteromonas piscicida
1484,288,Pseudoalteromonas atlantica
1485,1348114,Pseudoalteromonas piratica
1486,314281,Pseudoalteromonas tunicata
1487,298657,Pseudoalteromonas spongiae
1488,107327,Pseudoalteromonas ulvae
1489,227,Pseudoalteromonas carrageenovora
1490,166935,Pseudoalteromonas translucida
1491,247523,Pseudoalteromonas aliena
1492,882626,Pseudoalteromonas xiamenensis
1493,182141,Pseudoalteromonas prydzensis
1494,161398,Pseudoalteromonas phenolica
1495,151081,Pseudoalteromonas ruthenica
1496,874454,Pseudoalteromonas arabiensis
1497,1190813,Pseudoalteromonas shioyasakiensis
1498,28107,Pseudoalteromonas espejiana
1499,394751,Pseudoalteromonas arctica
1500,28109,Pseudoalteromonas nigrifaciens
1501,43660,Pseudoalteromonas undina
1502,176102,Pseudoalteromonas agarivorans
1503,152297,Pseudoalteromonas issachenkonii
1504,267375,Pseudoalteromonas marina
1505,621376,Pseudoalteromonas donghaensis
1506,43659,Pseudoalteromonas tetraodonis
1507,166934,Pseudoalteromonas paragorgicola
1508,2641570,unclassified Psychrosphaera
1509,1266052,Psychrosphaera aestuarii
1510,44012,Ferrimonas balearica
1511,2724191,Ferrimonas lipolytica
1512,196834,unclassified Colwellia
1513,1967665,Colwellia beringensis
1514,28229,Colwellia psychrerythraea
1515,2614972,unclassified Thalassotalea
1516,1763536,Thalassotalea crassostreae
1517,718192,Litorilituus sediminis
1518,2614829,unclassified Idiomarina
1519,135577,Idiomarina loihiensis
1520,1940690,Idiomarina andamanensis
1521,1096243,Idiomarina piscisalsi
1522,357794,Psychromonas ingrahamii
1523,2614957,unclassified Psychromonas
1524,69539,Moritella yayanosii
1525,90736,Moritella marina
1526,2618889,unclassified Methylococcus
1527,414,Methylococcus capsulatus
1528,2608980,unclassified Methylomonas
1529,2608981,Methylomonas rhizoryzae
1530,1538553,Methylomonas denitrificans
1531,421,Methylomonas methanica
1532,702114,Methylomonas koyamae
1533,1432792,Methylocaldum marinum
1534,39775,Methylomicrobium album
1535,2631527,unclassified Methylomicrobium
1536,1808979,Candidatus Methylospira mobilis
1537,271065,Methylotuvimicrobium alcaliphilum
1538,95641,Methylotuvimicrobium buryatense
1539,1704499,Methylovulum psychrotolerans
1540,465721,Steroidobacter denitrificans
1541,2637139,unclassified Solimonas
1542,2621506,unclassified Sinimarinibacterium
1543,1675686,Sulfurifustis variabilis
1544,1620215,Sulfuricaulis limicola
1545,2640868,unclassified Acidiferrobacter
1546,717610,Vibrio harveyi group
1547,676,Vibrio fluvialis
1548,672,Vibrio vulnificus
